project,canonical_id,summary_row_count,summary_row_missing,duplicate_summary_rows,summary_conflict,conflicting_columns,task_dir_present,metadata_present,evidence_bundle_present,required_step_files_present,summary_step_mismatch,mismatch_fields,evidence_missing,needs_manual_review,review_reasons
openclaw_openclaw,GHSA-mp66-rf4f-mhh8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mqpw-46fh-299h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mqr9-vqhq-3jxw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mr32-vwc2-5j6h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mr34-9552-qr95,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mv9j-6xhh-g383,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mw7w-g3mg-xqm7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mwcg-wfq3-4gjc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mwxv-35wr-4vvj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-p25h-9q54-ffvw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-p464-m8x6-vhv8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-p4wh-cr8m-gm6c,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-p4x4-2r7f-wjxg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-p536-vvpp-9mc8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-p7gr-f84w-hqg5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-pfv7-rr5m-qmv6,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-pg2v-8xwh-qhcc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-pj5x-38rw-6fph,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-pjvx-rx66-r3fg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-ppwq-6v66-5m6j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-pw7h-9g6p-c378,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q2gc-xjqw-qp89,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q2qc-744p-66r2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q399-23r3-hfx4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q3jj-46pq-826r,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q447-rj3r-2cgh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q6qf-4p5j-r25g,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q8ff-7ffm-m3r9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-q9w8-cf67-r238,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qc36-x95h-7j53,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qcc3-jqwp-5vh2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qcc4-p59m-p54m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qcj9-wwgw-6gm8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qf48-qfv4-jjm9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qhrr-grqp-6x2g,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qj22-xqjr-v83v,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qj77-c3c8-9c3q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qm2m-28pf-hgjw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qm77-8qjp-4vcm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qm9x-v7cx-7rq4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qmwg-qprg-3j38,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qpjj-47vm-64pj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qqq7-4hxc-x63c,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qrp5-gfw2-gxv4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qrq5-wjgg-rvqw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qvr7-g57c-mrc7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
openclaw_openclaw,GHSA-qw99-grcx-4pvm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qx8j-g322-qj6m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-qxgf-hmcj-3xw3,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r294-2894-92j3,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r39h-4c2p-3jxp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r54r-wmmq-mh84,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r5fq-947m-xm57,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r5h9-vjqc-hq3r,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r65x-2hqr-j5hf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r6qf-8968-wj9q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r6xh-pqhr-v4xh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r77c-2cmr-7p47,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r7vr-gr74-94p8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-r9q5-c7qc-p26w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rchv-x836-w7xp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rf6h-5gpw-qrgq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rfqg-qgf8-xr9x,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rg8m-3943-vm6q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rhfg-j8jq-7v2h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rj2p-j66c-mgqh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rm2p-j3r7-4x4j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rm59-992w-x2mv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rm5c-4rmf-vvhw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rmxw-jxxx-4cpc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rq6g-px6m-c248,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rqp8-q22p-5j9q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rqpp-rjj8-7wv8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rv2q-f2h5-6xmg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rv39-79c4-7459,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rvqr-hrcc-j9vv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rvvf-6vh3-9j43,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rw39-5899-8mxp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rwj8-p9vq-25gv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rx3g-mvc3-qfjf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rxmx-g7hr-8mx4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-rxxp-482v-7mrh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v2v2-f783-358j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v3j7-34xh-6g3w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v3qc-wrwx-j3pw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v6c6-vqqg-w888,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v6x2-2qvm-6gv8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v773-r54f-q32w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v865-p3gq-hw6m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v892-hwpg-jwqp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v8cg-4474-49v8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v8qf-fr4g-28p2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-v8wv-jg3q-qwpq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vc32-h5mq-453v,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vcx4-4qxg-mfp4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vffc-f7r7-rx2w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vfg3-pqpq-93m4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vfp4-8x56-j7c5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vfw7-6rhc-6xxg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vhwf-4x96-vqx2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vj3g-5px3-gr46,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vjp8-wprm-2jw9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vjx8-8p7h-82gr,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vmhq-cqm9-6p7q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vmqr-rc7x-3446,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vpj2-69hf-rppw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vqvg-86cc-cg83,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vqx8-9xxw-f2m7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vr5g-mmx7-h897,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vr7j-g7jv-h5mp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vvgp-4c28-m3jm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vvjh-f6p9-5vcf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-vw3h-q6xq-jjm5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w2cg-vxx6-5xjg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w5c7-9qqw-6645,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w6m8-cqvj-pg5v,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w6wx-jq6j-6mcj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w76h-8m22-hpgh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w7j5-j98m-w679,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w85g-3h6x-4xh2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w8g9-x8gx-crmm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w9cg-v44m-4qv8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-w9j9-w4cp-6wgr,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wcxr-59v9-rxr8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wfp2-v9c7-fh79,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-whf9-3hcx-gq54,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wj55-88gf-x564,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wm8r-w8pf-2v6w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wpc6-37g7-8q4w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wpg9-4g4v-f9rc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wpph-cjgr-7c39,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wppj-c6mr-83jj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wq58-2pvg-5h4f,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wr6m-jg37-68xh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wv46-v6xc-2qhf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-ww6v-v748-x7g9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-wwfp-w96m-c6x8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-x22m-j5qq-j49m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
